uid,play_count,active_duration_s,churn,mean_score,sd_score,best_score,worst_score,best_score_index,best_sub_mean_count,best_sub_mean_ratio,consecutive_play_ratio,median_gap,avg_queue_duration,failure_count,failure_ratio,purchase_count,highest_price,recency_last_purchase,purchase_rate
4D80AF26E22A6EA611F81A6AC8C8CF97FC090E55,14,358488.0,1,814.125,471.2020366838412,1573.0,269.0,0.42857142857142855,94.859375,0.9321357285429142,0.5384615384615384,0.0,82796814.81481482,0,0.0,13,760.0,73512,0.9285714285714286
45817247953AA0C66035E0CEB3396F3A64965BA5,3,130452.0,1,622.0,482.95410409962005,1269.0,109.0,0.0,215.66666666666666,1.040192926045016,0.0,65226.0,47666.666666666664,1,0.3333333333333333,0,0.0,432000,0.0
133B2D0B1DA612052075460421FB036237A9A2CA,12,404270.0,0,1037.5714285714287,507.358384785592,1547.0,111.0,0.8333333333333334,72.77551020408161,0.4909816880077102,0.5454545454545454,0.0,11514307.692307692,2,0.16666666666666666,1,400.0,364566,0.08333333333333333
03463AAA909A01E32FBDA580D05A3EE42261CFFD,8,324928.0,1,1175.8,294.36263349820746,1582.0,711.0,0.75,81.24000000000001,0.3454669161422011,0.2857142857142857,48665.0,5139866.666666667,0,0.0,12,680.0,194317,1.5
5BB9D1CD11A4790D4A91F3B7D01BC3E181CD2CEB,6,337527.0,0,1315.0,30.86259872402193,1356.0,1269.0,1.0,10.25,0.0311787072243346,0.4,70550.0,26263.157894736843,0,0.0,8,488.0,281570,1.3333333333333333
06EA28113DFCBC3C2A4B77277D84FB853300FABC,5,252971.0,1,1317.6666666666667,45.791799362865056,1379.0,1269.0,1.0,20.444444444444418,0.04654692638502397,0.0,60470.0,18500.0,0,0.0,14,488.0,179029,2.8
498D66146507870388926BE98768E9569057DC86,3,66648.0,1,1287.0,18.0,1305.0,1269.0,1.0,9.0,0.013986013986013986,0.0,33324.0,11750.0,0,0.0,1,400.0,365352,0.3333333333333333
ED414920596219831B6EB49E9C00F8F0333B3564,3,66079.0,1,1073.5,195.5,1269.0,878.0,0.0,97.75,0.18211457848160223,0.0,33039.5,1560673.076923077,0,0.0,1,400.0,365921,0.3333333333333333
1C835B58CA8F13839A87F90625B19233C928AF30,9,420457.0,1,958.0,271.1309646646801,1303.0,672.0,0.25,69.0,0.36012526096033404,0.25,53616.0,61991000.0,0,0.0,18,760.0,11543,2.0
A683C1ECCD0E551FCF1721120650F8D9043549EF,19,222054.0,1,582.3,422.6007690480461,1305.0,189.0,0.0,72.27000000000001,1.2411128284389492,0.7222222222222222,0.0,57769360.0,6,0.3157894736842105,6,544.0,208210,0.3157894736842105
12E3D321BAEF021AE9EA8A1EBD3F86152101F614,6,358546.0,0,1143.0,209.9178410712153,1318.0,787.0,0.3333333333333333,43.75,0.15310586176727908,0.2,47022.0,103022175.0,0,0.0,15,760.0,169040,2.5
B2A1A169E5DCA60EACC5583C0AE8A09CD0065273,12,343553.0,0,686.0,644.8064309025875,1401.0,18.0,0.4,119.16666666666667,1.0422740524781342,0.5454545454545454,0.0,1675914.2857142857,3,0.25,11,440.0,182133,0.9166666666666666
EC4968598BA538683B39D883F69A4B3A8A0E3868,8,426854.0,0,541.8,480.74084494663026,1269.0,0.0,0.0,145.44,1.3421926910299005,0.42857142857142855,58906.0,68732967.74193548,2,0.25,8,488.0,5146,1.0
1E37262AE8AD250407F5A641A0833BDB72A5F246,9,354284.0,0,991.6,396.9088560362442,1305.0,225.0,0.25,62.67999999999999,0.3160548608309802,0.375,54352.5,34111.11111111111,1,0.1111111111111111,5,488.0,173948,0.5555555555555556
9DE91550ED4204A1E30E2E44CEEAB8380E74D188,9,281237.0,0,1120.6,562.114080947987,1653.0,30.0,0.75,106.48000000000002,0.47510262359450306,0.375,24753.5,28407.40740740741,1,0.1111111111111111,14,760.0,265566,1.5555555555555556
33EB572CBC3296F8BD6EC78A5142D44548472487,4,193556.0,1,778.0,509.1591106913437,1305.0,269.0,1.0,131.75,0.6773778920308483,0.3333333333333333,42264.0,38200.0,0,0.0,0,0.0,432000,0.0
41DA7022CF0DA3952BC31CCD6A473FF759C0FE66,8,321494.0,0,800.4,314.44910557990147,1305.0,321.0,0.25,100.92,0.6304347826086957,0.42857142857142855,40153.0,579348.8372093023,1,0.125,7,760.0,110506,0.875
82E0574EE4D8D9E3DFDD1899A74AEDA455852E49,3,73277.0,1,732.6666666666666,526.05597505293,1269.0,18.0,0.0,178.7777777777778,0.732029117379436,0.0,36638.5,9100.0,1,0.3333333333333333,0,0.0,432000,0.0
990850B3C9AF0E9B104D3647308F2787317418DD,3,0.0,1,512.6666666666666,545.9672354841655,1269.0,0.0,0.0,252.11111111111111,1.475292587776333,1.0,0.0,18000.0,1,0.3333333333333333,0,0.0,432000,0.0
BC79988AD1ADFE0AD158DEE5E1ECA9CDDED26831,4,169838.0,1,1254.0,48.92851929090027,1305.0,1188.0,0.5,17.0,0.04066985645933014,0.0,41532.0,10833.333333333334,0,0.0,14,680.0,228245,3.5
8399ADD04A6DE70E8480ADE56F49B8783CD06C7E,5,237105.0,1,1307.3333333333333,32.293790252754306,1348.0,1269.0,1.0,13.55555555555558,0.031106578276389657,0.25,54261.0,9950.0,0,0.0,15,488.0,194895,3.0
F1466631BA91977394EE751F45E49BF101715125,3,94511.0,1,1281.0,12.0,1293.0,1269.0,1.0,6.0,0.00936768149882904,0.0,47255.5,14250.0,0,0.0,1,400.0,337489,0.3333333333333333
CB2CB6B644389F9D30628E9DE3B3A8AEE2E9D004,3,79490.0,1,1287.0,18.0,1305.0,1269.0,1.0,9.0,0.013986013986013986,0.0,39745.0,25583.333333333332,0,0.0,2,440.0,352510,0.6666666666666666
6FB02EEBDCFCFE2CE69DE2DF27BECABB3BE9D3FC,3,72297.0,1,1085.5,183.5,1269.0,902.0,0.0,91.75,0.1690465223399355,0.0,36148.5,11214.285714285714,0,0.0,1,400.0,359703,0.3333333333333333
B2813E29700DE12F6724A917FE848759161228E0,3,95236.0,1,1293.0,16.97056274847714,1305.0,1269.0,0.5,4.0,0.009280742459396751,0.0,47618.0,7775170.731707317,0,0.0,7,440.0,287516,2.3333333333333335
624BA65D189F35A2C776C5DF45385DE82A29B765,9,305190.0,0,480.8333333333333,576.4114319554124,1318.0,21.0,1.0,139.5277777777778,1.7410745233968807,0.5,17863.0,46909.09090909091,4,0.4444444444444444,1,400.0,126810,0.1111111111111111
620C760C0EF9FC1D053A908C2EF61280169AD2EA,10,365532.0,0,883.8333333333334,367.1745346410735,1352.0,287.0,0.4,78.02777777777777,0.5297001697152555,0.5555555555555556,0.0,29000.0,1,0.1,3,440.0,27108,0.3
DF79A302BED18B7730E0C6C56E04C663CEFBCA22,8,428109.0,0,1129.6,411.6175895172605,1658.0,426.0,1.0,105.68000000000002,0.4677762039660058,0.2857142857142857,50933.0,101680.85106382979,1,0.125,7,760.0,338699,0.875
6F0E0C894998E9F96DDFC368704062E717CD9E89,11,365522.0,0,964.8333333333334,552.5900881807016,1617.0,176.0,1.0,108.69444444444444,0.675937122128174,0.4,39818.0,4643541.176470588,2,0.18181818181818182,13,760.0,66478,1.1818181818181819
ADB1FDA5A29EEC9427B8E1176ECC547E20078D2A,1,0.0,1,1269.0,0.0,1269.0,1269.0,0.0,0.0,0.0,0.0,0.0,58200.0,0,0.0,0,0.0,432000,0.0
933BB0196CB466A5317ACD32E2D579E3F6A3A854,6,360177.0,1,1229.25,148.66131810259185,1353.0,977.0,0.6666666666666666,30.9375,0.10067114093959731,0.2,98285.0,13546200.0,0,0.0,9,760.0,71823,1.5
7166E5BF4539B0F99CBE429531EBCBAF629E9362,1,0.0,1,1269.0,0.0,1269.0,1269.0,0.0,0.0,0.0,0.0,0.0,105000.0,0,0.0,0,0.0,432000,0.0
797C7DBEF13D03ABA72AE867F9311EF8D320CEC8,6,417529.0,1,1223.5,155.2908561377649,1348.0,959.0,0.6666666666666666,31.125,0.10175725378013895,0.2,99424.0,2480857.1428571427,0,0.0,14,488.0,14471,2.3333333333333335
CF4456D4F0E67E0DCEE461EE265895E481FCB8F7,7,383272.0,0,1369.25,104.55710162394519,1541.0,1269.0,1.0,42.9375,0.1254336315501187,0.3333333333333333,66968.5,37625.0,0,0.0,5,440.0,48728,0.7142857142857143
10F58ADD97A4695669EB0E71DDA5CDBB0AD457CC,3,87642.0,1,1292.5,23.5,1316.0,1269.0,1.0,11.75,0.01818181818181818,0.0,43821.0,33000.0,0,0.0,10,544.0,350924,3.3333333333333335
387A27FA2F33A4F13D53BDC50CD433F2970B64B5,4,272479.0,1,1124.3333333333333,239.33426183663903,1317.0,787.0,0.5,64.22222222222224,0.17136080640379492,0.0,84080.0,29590.909090909092,0,0.0,7,680.0,90081,1.75
FC1CFA4C2792DB732BDF81DF22F334AFFEFF916A,1,0.0,1,1269.0,0.0,1269.0,1269.0,0.0,0.0,0.0,0.0,0.0,15208000.0,0,0.0,0,0.0,432000,0.0
ADA2D6A90DD8F6272CCC61FC604F3472C4A2DB94,10,141131.0,1,909.75,173.15004331503934,1069.0,695.0,0.0,19.90625,0.1750480901346524,0.5555555555555556,3075.0,3248560.0,0,0.0,7,680.0,290869,0.7
919E785734C3E6B66AE0E71F7FBF764BD2CCF391,1,0.0,1,1269.0,0.0,1269.0,1269.0,0.0,0.0,0.0,0.0,0.0,14000.0,0,0.0,0,0.0,432000,0.0
D3C709573FC4A85CB0A6CF0EB969587A1C27FC58,6,349330.0,0,1318.0,39.60639678974429,1366.0,1269.0,1.0,16.0,0.036418816388467376,0.2,52850.0,27621.62162162162,0,0.0,7,680.0,231126,1.1666666666666667
0C2F83D6CF6936A558A8C9A5E51D832AF5246087,5,213690.0,1,864.0,598.3928475508376,1305.0,18.0,1.0,147.0,0.5104166666666666,0.25,33037.5,7829.268292682927,1,0.2,31,760.0,218310,6.2
F20C11F7098C72B9A97886642E56600DF36695CA,4,50763.0,1,947.6666666666666,265.537609807391,1305.0,669.0,1.0,119.11111111111113,0.3770664790714035,0.3333333333333333,14403.0,18000.0,0,0.0,1,400.0,381237,0.25
0456FF660C97C51AAFBA3DD23EAB37D6018C1B2C,3,121016.0,1,1193.5,124.5,1318.0,1069.0,1.0,62.25,0.10431503979891077,0.0,60508.0,3480000.0,0,0.0,13,488.0,310984,4.333333333333333
D277E494A64CC1C3733B8621E646803F2DD768D2,3,121961.0,1,1287.0,18.0,1305.0,1269.0,1.0,9.0,0.013986013986013986,0.0,60980.5,28000.0,0,0.0,1,400.0,310039,0.3333333333333333
229EADE728036195D8E109FC51F4C98BC926562A,19,431864.0,1,677.4545454545455,421.88502605166207,1375.0,259.0,0.5,63.413223140495866,1.029656468062265,0.6666666666666666,0.0,14863619.047619049,6,0.3157894736842105,2,400.0,237452,0.10526315789473684
5CC75E88F4C8E8DB8036EEC830C815F9203F42CB,3,108667.0,1,1287.0,18.0,1305.0,1269.0,1.0,9.0,0.013986013986013986,0.0,54333.5,3310052.6315789474,0,0.0,8,440.0,323333,2.6666666666666665
D72CA0E848CF7D75E7E92E8C47CF598A3DA740A4,8,405183.0,0,987.8,451.8771514471605,1444.0,148.0,1.0,91.24000000000001,0.46183437942903427,0.14285714285714285,65163.0,40811.32075471698,1,0.125,13,488.0,119957,1.625
2756EC6A6D4DB97BB6FDE0A6C0710E98171F42E1,3,186104.0,1,1286.0,17.0,1303.0,1269.0,1.0,8.5,0.013219284603421462,0.0,93052.0,184471967.7419355,0,0.0,8,488.0,245896,2.6666666666666665
413F8D6DDF31219FAB0CD6B0B515F7BD18B161AB,2,55918.0,1,1307.5,38.5,1346.0,1269.0,1.0,19.25,0.029445506692160613,0.0,55918.0,27000.0,0,0.0,0,0.0,432000,0.0
F80CC2976261310769BB57B00F4BF3D9CF7A5289,5,185205.0,1,1316.6666666666667,44.454721034128895,1376.0,1269.0,1.0,19.777777777777754,0.045063291139240444,0.25,34856.0,4853333.333333333,0,0.0,1,400.0,362288,0.2
5E2A2DB79884EE3450BF1F8722043B9D4DBB9E50,8,327875.0,1,813.6,345.0133910444637,1269.0,233.0,0.0,91.08,0.5597345132743362,0.42857142857142855,54258.0,30071.428571428572,1,0.125,6,608.0,303635,0.75
E6D2934090EC931F102AFEAA7B8D71F40BE00667,5,213914.0,1,959.3333333333334,483.16755777772255,1332.0,277.0,0.5,124.22222222222221,0.3884642112578179,0.25,44128.5,15416.666666666666,1,0.2,7,680.0,343743,1.4
7D4A249C77F7DA650AF7EABD0C6FABFD38551102,3,69231.0,1,469.5,236.5,706.0,233.0,1.0,118.25,0.503727369542066,0.0,34615.5,14444.444444444445,1,0.3333333333333333,6,544.0,243291,2.0
98182D83B22C1F259B32AA3B14BF9B7EE77C3AB9,3,80824.0,1,1287.0,18.0,1305.0,1269.0,1.0,9.0,0.013986013986013986,0.0,40412.0,24000.0,0,0.0,1,400.0,351176,0.3333333333333333
3CCDC6FF2564EE035766BEDF94018B9AE1EE435D,3,48980.0,1,683.5,585.5,1269.0,98.0,0.0,292.75,0.8566203365032918,0.5,24490.0,27000.0,1,0.3333333333333333,0,0.0,432000,0.0
1E2B9C54856A93C232194B1903675C751AC80E13,5,154131.0,1,926.3333333333334,507.3994700649797,1301.0,209.0,0.5,124.88888888888887,0.4044620367038502,0.25,35702.5,22666.666666666668,1,0.2,1,400.0,360595,0.2
DF4E27FAF6D20A5958B23F3CA9FDEEE0574F5A10,6,346494.0,1,1116.0,220.5504477438212,1318.0,755.0,0.3333333333333333,50.5,0.18100358422939067,0.4,51034.0,27777.777777777777,0,0.0,8,544.0,288181,1.3333333333333333
FD2DBB4810E9420B45F9F98C3EE023B11F6FA277,2,0.0,1,1092.5,23.5,1116.0,1069.0,1.0,11.75,0.021510297482837528,1.0,0.0,29322333.333333332,0,0.0,0,0.0,432000,0.0
B797CECE6DCE87534D11EAAB5D255597139DE6E1,3,191559.0,1,1286.0,17.0,1303.0,1269.0,1.0,8.5,0.013219284603421462,0.0,95779.5,4574946.428571428,0,0.0,13,488.0,273453,4.333333333333333
A41FB4106285A212B25D92A7BDC6EE3BA0F0ACB2,4,361656.0,0,766.0,206.06309713289278,1042.0,547.0,1.0,92.0,0.360313315926893,0.3333333333333333,162772.0,77857.14285714286,0,0.0,3,440.0,70344,0.75
8EBE4B24E784FBD88A0036C8778DB17FDA7687F5,3,301042.0,0,1286.0,17.0,1303.0,1269.0,1.0,8.5,0.013219284603421462,0.0,150521.0,77800.0,0,0.0,1,400.0,156880,0.3333333333333333
310AF07B3CBE7D77CD17E7D1FCE9E43651DFED24,3,116734.0,1,1296.5,27.5,1324.0,1269.0,1.0,13.75,0.021210952564596992,0.0,58367.0,7000.0,0,0.0,6,680.0,315266,2.0
FE531D005BE2877B2778F1259964754337372669,3,129551.0,1,1295.0,26.0,1321.0,1269.0,1.0,13.0,0.020077220077220077,0.0,64775.5,28750.0,0,0.0,1,400.0,302449,0.3333333333333333
D0767EFFE14A5EFFEF3E2B14D71CD01DCA4B3862,6,239345.0,1,1401.5,144.57956287110568,1644.0,1269.0,1.0,60.625,0.17302889760970389,0.2,55165.0,18047.619047619046,0,0.0,15,544.0,192655,2.5
BDB7338119DCB8F34EE29FFF2F5D56BCE8A9DA14,7,346959.0,1,954.75,329.4437546835575,1269.0,415.0,0.0,78.5625,0.3291437549096622,0.5,51216.0,34750.0,1,0.14285714285714285,1,400.0,320089,0.14285714285714285
DBBFD4371ECE7A0AC0A760A1FB89A43AF47F64D8,2,48577.0,1,978.5,90.5,1069.0,888.0,0.0,45.25,0.09248850281042412,0.0,48577.0,21000.0,0,0.0,0,0.0,432000,0.0
